,单词,TF-IDF权值,TF-IDF权重
1328,可进,2,0.00166692656541
1329,可问,1,0.000833463282705
1330,台上,2,0.00166692656541
1331,台下,5,0.00416731641352
1332,台北,15,0.0125019492406
1333,台标,1,0.000833463282705
1334,台湾,7,0.00583424297893
1335,台风,1,0.000833463282705
1336,史诗,2,0.00166692656541
1337,号码,1,0.000833463282705
1338,号码牌,1,0.000833463282705
1339,司仪,2,0.00166692656541
1340,司机,4,0.00333385313082
1341,司马,1,0.000833463282705
1342,吃不完,1,0.000833463282705
1343,吃醋,5,0.00416731641352
1344,吃饭,5,0.00416731641352
1345,各位,4,0.00333385313082
1346,各地,1,0.000833463282705
1347,各种,2,0.00166692656541
1348,合伙,4,0.00333385313082
1349,合伙人,4,0.00333385313082
1350,合体,3,0.00250038984811
1351,合作,13,0.0108350226752
1352,合唱,8,0.00666770626164
1353,合唱团,2,0.00166692656541
1354,合奏,1,0.000833463282705
1355,合影,4,0.00333385313082
1356,合心,1,0.000833463282705
1357,合照,3,0.00250038984811
1358,合肥,4,0.00333385313082
1359,合集,1,0.000833463282705
1360,吉他,4,0.00333385313082
1361,同一,1,0.000833463282705
1362,同价,1,0.000833463282705
1363,同价位,1,0.000833463282705
1364,同伴,1,0.000833463282705
1365,同出,3,0.00250038984811
1366,同台,4,0.00333385313082
1367,同唱,1,0.000833463282705
1368,同学,5,0.00416731641352
1369,同族,1,0.000833463282705
1370,同时,1,0.000833463282705
1371,同步,6,0.00500077969623
1372,同行,1,0.000833463282705
1373,同辈,1,0.000833463282705
1374,名为,1,0.000833463282705
1375,名义,1,0.000833463282705
1376,名字,1,0.000833463282705
1377,后上,3,0.00250038984811
1378,后写,1,0.000833463282705
1379,后悔,2,0.00166692656541
1380,后援,3,0.00250038984811
1381,后援会,1,0.000833463282705
1382,后放,1,0.000833463282705
1383,后期,1,0.000833463282705
1384,后来,9,0.00750116954434
1385,后点,2,0.00166692656541
1386,后裔,1,0.000833463282705
1387,后身,1,0.000833463282705
1388,后遗,2,0.00166692656541
1389,后遗症,2,0.00166692656541
1390,吐字,1,0.000833463282705
1391,向东,1,0.000833463282705
1392,吟唱,1,0.000833463282705
1393,听会,2,0.00166692656541
1394,听到,10,0.00833463282705
1395,听听,5,0.00416731641352
1396,听完,3,0.00250038984811
1397,听歌,9,0.00750116954434
1398,听见,2,0.00166692656541
1399,听说,5,0.00416731641352
1400,听起,1,0.000833463282705
1401,听音,1,0.000833463282705
1402,启动,2,0.00166692656541
1403,吴宗宪,1,0.000833463282705
1404,吴建豪,1,0.000833463282705
1405,吵架,1,0.000833463282705
1406,吸引,2,0.00166692656541
1407,吹出,2,0.00166692656541
1408,吹出去,1,0.000833463282705
1409,吹散,1,0.000833463282705
1410,呀呀,3,0.00250038984811
1411,呈献,1,0.000833463282705
1412,告白,31,0.0258373617638
1413,告诉,8,0.00666770626164
1414,告诫,1,0.000833463282705
1415,周三,2,0.00166692656541
1416,周五,1,0.000833463282705
1417,周传雄,5,0.00416731641352
1418,周六,2,0.00166692656541
1419,周刊,2,0.00166692656541
1420,周到,4,0.00333385313082
1421,周延,1,0.000833463282705
1422,周末,2,0.00166692656541
1423,周杰伦,1030,0.858467181186
1424,周渝民,1,0.000833463282705
1425,周游,1,0.000833463282705
1426,周知,1,0.000833463282705
1427,周笔畅,6,0.00500077969623
1428,味道,6,0.00500077969623
1429,呼叫,1,0.000833463282705
1430,呼叫转移,1,0.000833463282705
1431,呼吸,1,0.000833463282705
1432,命运,1,0.000833463282705
1433,咋办,2,0.00166692656541
1434,和和美美,1,0.000833463282705
1435,咨询,1,0.000833463282705
1436,咬字,2,0.00166692656541
1437,咬字清晰,2,0.00166692656541
1438,咱们,1,0.000833463282705
1439,咸鱼,4,0.00333385313082
1440,品牌,2,0.00166692656541
1441,哈哈,105,0.087513644684
1442,哈哈哈,77,0.0641766727683
1443,哈哈哈哈,57,0.0475074071142
1444,哈哈笑,1,0.000833463282705
1445,哈气,1,0.000833463282705
1446,响起,3,0.00250038984811
1447,哎呀,1,0.000833463282705
1448,哎呀呀,1,0.000833463282705
1449,哎哟,1,0.000833463282705
1450,哥们,2,0.00166692656541
1451,哥哥,8,0.00666770626164
1452,哪一天,1,0.000833463282705
1453,哪一首,3,0.00250038984811
1454,哪边,2,0.00166692656541
1455,哪里,9,0.00750116954434
1456,哭成,1,0.000833463282705
1457,哭骂,3,0.00250038984811
1458,唠叨,1,0.000833463282705
1459,唠嗑,1,0.000833463282705
1460,唤醒,1,0.000833463282705
1461,售罄,2,0.00166692656541
1462,唯一,3,0.00250038984811
1463,唯独,1,0.000833463282705
1464,唱出,3,0.00250038984811
1465,唱到,1,0.000833463282705
1466,唱功,1,0.000833463282705
1467,唱曲,1,0.000833463282705
1468,唱歌,9,0.00750116954434
1469,唱法,1,0.000833463282705
1470,唱的歌,2,0.00166692656541
1471,唱首歌,3,0.00250038984811
1472,商榷,1,0.000833463282705
1473,商演,1,0.000833463282705
1474,商量,1,0.000833463282705
1475,啊哈,1,0.000833463282705
1476,啊啊啊,6,0.00500077969623
1477,啥意思,1,0.000833463282705
1478,善哉,2,0.00166692656541
1479,善良,1,0.000833463282705
1480,善解,1,0.000833463282705
1481,善解人意,1,0.000833463282705
1482,喉结,1,0.000833463282705
1483,喊冤,1,0.000833463282705
1484,喊话,1,0.000833463282705
1485,喜不喜欢,1,0.000833463282705
1486,喜欢,77,0.0641766727683
1487,喜爱,1,0.000833463282705
1488,喝完,1,0.000833463282705
1489,喝杯,1,0.000833463282705
1490,喝茶,1,0.000833463282705
1491,嗓音,2,0.00166692656541
1492,嘉宾,2,0.00166692656541
1493,嘟嘟,2,0.00166692656541
1494,嘲笑,1,0.000833463282705
1495,嘴硬,1,0.000833463282705
1496,嘴角,1,0.000833463282705
1497,器乐,1,0.000833463282705
1498,囊中,1,0.000833463282705
1499,四个,1,0.000833463282705
1500,四位,2,0.00166692656541
1501,四场,1,0.000833463282705
1502,四大,1,0.000833463282705
1503,四季,1,0.000833463282705
1504,四季歌,1,0.000833463282705
1505,四张,1,0.000833463282705
1506,四晚,3,0.00250038984811
1507,四点,1,0.000833463282705
1508,四目,1,0.000833463282705
1509,四面,1,0.000833463282705
1510,四面楚歌,1,0.000833463282705
1511,回不去,3,0.00250038984811
1512,回乡,1,0.000833463282705
1513,回到,6,0.00500077969623
1514,回去,1,0.000833463282705
1515,回味,2,0.00166692656541
1516,回复,9,0.00750116954434
1517,回头,3,0.00250038984811
1518,回家,2,0.00166692656541
1519,回应,1,0.000833463282705
1520,回归,2,0.00166692656541
1521,回忆,9,0.00750116954434
1522,回来,3,0.00250038984811
1523,回答,7,0.00583424297893
1524,回顾,1,0.000833463282705
1525,因为,24,0.0200031187849
1526,因素,1,0.000833463282705
1527,团体,1,0.000833463282705
1528,团委,4,0.00333385313082
1529,团结,1,0.000833463282705
1530,团购,1,0.000833463282705
1531,团部,1,0.000833463282705
1532,团队,3,0.00250038984811
1533,园里,1,0.000833463282705
1534,困难,1,0.000833463282705
1535,围观,13,0.0108350226752
1536,固定,1,0.000833463282705
1537,固执,1,0.000833463282705
1538,国产,2,0.00166692656541
1539,国内,1,0.000833463282705
1540,国家,3,0.00250038984811
1541,国家大剧院,1,0.000833463282705
1542,国有,2,0.00166692656541
1543,国语,2,0.00166692656541
1544,国际,3,0.00250038984811
1545,国风,6,0.00500077969623
1546,图书,1,0.000833463282705
1547,图书馆,1,0.000833463282705
1548,图片,2,0.00166692656541
1549,圈里,1,0.000833463282705
1550,土味,2,0.00166692656541
1551,土路,1,0.000833463282705
1552,圣战,1,0.000833463282705
1553,在内,1,0.000833463282705
1554,在家,1,0.000833463282705
1555,在意,5,0.00416731641352
1556,在校,1,0.000833463282705
1557,在线,2,0.00166692656541
1558,地上,4,0.00333385313082
1559,地区,2,0.00166692656541
1560,地址,1,0.000833463282705
1561,地方,6,0.00500077969623
1562,地步,1,0.000833463282705
1563,地气,3,0.00250038984811
1564,地点,1,0.000833463282705
1565,地表,46,0.0383393110044
1566,地被,1,0.000833463282705
1567,地铁,1,0.000833463282705
1568,地铁口,1,0.000833463282705
1569,场地,2,0.00166692656541
1570,场外,1,0.000833463282705
1571,场次,1,0.000833463282705
1572,场点,2,0.00166692656541
1573,场馆,1,0.000833463282705
1574,坐位,1,0.000833463282705
1575,坐在,1,0.000833463282705
1576,坐票,1,0.000833463282705
1577,坐等,1,0.000833463282705
1578,块钱,4,0.00333385313082
1579,坚决,1,0.000833463282705
1580,坚持,8,0.00666770626164
1581,坛子,1,0.000833463282705
1582,坟头,1,0.000833463282705
1583,垃圾,1,0.000833463282705
1584,城区,1,0.000833463282705
1585,基本,2,0.00166692656541
1586,堪称,1,0.000833463282705
1587,塞纳,1,0.000833463282705
1588,塞纳河,1,0.000833463282705
1589,塞纳河畔,1,0.000833463282705
1590,填词,1,0.000833463282705
1591,墙角,1,0.000833463282705
1592,壁纸,1,0.000833463282705
1593,声乐,1,0.000833463282705
1594,声称,1,0.000833463282705
1595,声音,7,0.00583424297893
1596,处在,1,0.000833463282705
1597,处理,6,0.00500077969623
1598,处置,1,0.000833463282705
1599,备忘,1,0.000833463282705
1600,备忘录,1,0.000833463282705
1601,复杂,1,0.000833463282705
1602,夏天,3,0.00250038984811
1603,夏威夷,1,0.000833463282705
1604,外人,1,0.000833463282705
1605,外地,2,0.00166692656541
1606,外套,11,0.00916809610975
1607,外婆,3,0.00250038984811
1608,外带,1,0.000833463282705
1609,外泄,1,0.000833463282705
1610,多久,3,0.00250038984811
1611,多么,1,0.000833463282705
1612,多伦,1,0.000833463282705
1613,多伦多,1,0.000833463282705
1614,多元,1,0.000833463282705
1615,多周,1,0.000833463282705
1616,多国,1,0.000833463282705
1617,多少,4,0.00333385313082
1618,多年,2,0.00166692656541
1619,多情,1,0.000833463282705
1620,多所,1,0.000833463282705
1621,多数,1,0.000833463282705
1622,多根,1,0.000833463282705
1623,多美,1,0.000833463282705
1624,多路,1,0.000833463282705
1625,多重,1,0.000833463282705
1626,多首,1,0.000833463282705
1627,夜曲,5,0.00416731641352
1628,夜深,1,0.000833463282705
1629,大不了,1,0.000833463282705
1630,大中,1,0.000833463282705
1631,大中华,1,0.000833463282705
1632,大丰,3,0.00250038984811
1633,大丰收,3,0.00250038984811
1634,大二,1,0.000833463282705
1635,大人,1,0.000833463282705
1636,大众,1,0.000833463282705
1637,大会,1,0.000833463282705
1638,大使,1,0.000833463282705
1639,大兄,1,0.000833463282705
1640,大写,1,0.000833463282705
1641,大半,1,0.000833463282705
1642,大合唱,2,0.00166692656541
1643,大吉,1,0.000833463282705
1644,大喊,1,0.000833463282705
1645,大圣,2,0.00166692656541
1646,大圣战,1,0.000833463282705
1647,大型,1,0.000833463282705
1648,大声,1,0.000833463282705
1649,大多,2,0.00166692656541
1650,大多数,1,0.000833463282705
1651,大嫂,7,0.00583424297893
1652,大学,17,0.014168875806
1653,大学女生,5,0.00416731641352
1654,大学语文,1,0.000833463282705
1655,大家,23,0.0191696555022
1656,大师,1,0.000833463282705
1657,大意,1,0.000833463282705
1658,大方,1,0.000833463282705
1659,大早,1,0.000833463282705
1660,大木,1,0.000833463282705
1661,大本,4,0.00333385313082
1662,大本营,4,0.00333385313082
1663,大染缸,1,0.000833463282705
1664,大校,1,0.000833463282705
1665,大楼,1,0.000833463282705
1666,大概,3,0.00250038984811
1667,大比,1,0.000833463282705
1668,大比拼,1,0.000833463282705
1669,大江,1,0.000833463282705
1670,大河,1,0.000833463282705
1671,大法,2,0.00166692656541
1672,大波,1,0.000833463282705
1673,大炮,1,0.000833463282705
1674,大片,8,0.00666770626164
1675,大经,1,0.000833463282705
1676,大胆,1,0.000833463282705
1677,大自然,1,0.000833463282705
1678,大街,1,0.000833463282705
1679,大身,1,0.000833463282705
1680,大运,2,0.00166692656541
1681,大连,2,0.00166692656541
1682,大音希声,1,0.000833463282705
1683,大鹏,1,0.000833463282705
1684,大麦,2,0.00166692656541
1685,天一,1,0.000833463282705
1686,天上,3,0.00250038984811
1687,天下,2,0.00166692656541
1688,天乐,1,0.000833463282705
1689,天价,2,0.00166692656541
1690,天伦,1,0.000833463282705
1691,天周,4,0.00333385313082
1692,天堂,1,0.000833463282705
1693,天壤,3,0.00250038984811
1694,天壤之别,3,0.00250038984811
1695,天大,7,0.00583424297893
1696,天大圣,1,0.000833463282705
1697,天天,6,0.00500077969623
1698,天工,1,0.000833463282705
1699,天府,1,0.000833463282705
1700,天成,1,0.000833463282705
1701,天才,4,0.00333385313082
1702,天明,2,0.00166692656541
1703,天河,1,0.000833463282705
1704,天津,4,0.00333385313082
1705,天涯,1,0.000833463282705
1706,天湖,1,0.000833463282705
1707,天王,16,0.0133354125233
1708,天真,1,0.000833463282705
1709,天空,1,0.000833463282705
1710,天蝎,1,0.000833463282705
1711,天蝎座,1,0.000833463282705
1712,天轮,2,0.00166692656541
1713,天都,7,0.00583424297893
1714,天青,1,0.000833463282705
1715,太多,4,0.00333385313082
1716,太太,1,0.000833463282705
1717,太常,1,0.000833463282705
1718,太狠,1,0.000833463282705
1719,太美,3,0.00250038984811
1720,夫妇,4,0.00333385313082
1721,夫妻,1,0.000833463282705
1722,央视,1,0.000833463282705
1723,失忆,1,0.000833463282705
1724,失恋,2,0.00166692656541
1725,头发,1,0.000833463282705
1726,头号,1,0.000833463282705
1727,头戴,3,0.00250038984811
1728,头条,16,0.0133354125233
1729,头里,1,0.000833463282705
1730,夺得,1,0.000833463282705
1731,夺食,1,0.000833463282705
1732,奇妙,2,0.00166692656541
1733,奇葩,2,0.00166692656541
1734,奇闻,1,0.000833463282705
1735,奏响,2,0.00166692656541
1736,奏曲,2,0.00166692656541
1737,奏表,2,0.00166692656541
1738,奔跑,5,0.00416731641352
1739,奔驰,1,0.000833463282705
1740,套写,1,0.000833463282705
1741,奥兰,1,0.000833463282705
1742,奥兰多,1,0.000833463282705
1743,女主角,3,0.00250038984811
1744,女人,4,0.00333385313082
1745,女儿,8,0.00666770626164
1746,女博士,1,0.000833463282705
1747,女司机,1,0.000833463282705
1748,女团,1,0.000833463282705
1749,女子,2,0.00166692656541
1750,女孩,7,0.00583424297893
1751,女性,1,0.000833463282705
1752,女明星,1,0.000833463282705
1753,女朋友,2,0.00166692656541
1754,女歌手,1,0.000833463282705
1755,女歌迷,5,0.00416731641352
1756,女王,3,0.00250038984811
1757,女生,9,0.00750116954434
1758,女神,2,0.00166692656541
1759,女队,1,0.000833463282705
1760,奶罩,1,0.000833463282705
1761,奶茶,15,0.0125019492406
1762,她们,3,0.00250038984811
1763,好不好,1,0.000833463282705
1764,好久,3,0.00250038984811
1765,好久没,1,0.000833463282705
1766,好事,1,0.000833463282705
1767,好些,1,0.000833463282705
1768,好似,1,0.000833463282705
1769,好像,7,0.00583424297893
1770,好友,2,0.00166692656541
1771,好吃,2,0.00166692656541
1772,好听,32,0.0266708250466
1773,好喝,1,0.000833463282705
1774,好多,7,0.00583424297893
1775,好奇,1,0.000833463282705
1776,好好,3,0.00250038984811
1777,好怀念,3,0.00250038984811
1778,好意,1,0.000833463282705
1779,好意思,1,0.000833463282705
1780,好汉,1,0.000833463282705
1781,好烦,1,0.000833463282705
1782,好看,1,0.000833463282705
1783,好莱坞,1,0.000833463282705
1784,好运,3,0.00250038984811
1785,如一,1,0.000833463282705
1786,如今,4,0.00333385313082
1787,如同,2,0.00166692656541
1788,如斯,1,0.000833463282705
1789,如有,2,0.00166692656541
1790,如果,9,0.00750116954434
1791,如火如荼,2,0.00166692656541
1792,妈妈,19,0.0158358023714
1793,妙语,1,0.000833463282705
1794,妙语如珠,1,0.000833463282705
1795,妳是,1,0.000833463282705
1796,妹夫,4,0.00333385313082
1797,妹子,5,0.00416731641352
1798,始于,1,0.000833463282705
1799,姐们,1,0.000833463282705
1800,姐姐,14,0.0116684859579
1801,姑娘,1,0.000833463282705
1802,委办,1,0.000833463282705
1803,委实,2,0.00166692656541
1804,姿势,1,0.000833463282705
1805,威尔,1,0.000833463282705
1806,威廉,1,0.000833463282705
1807,娑婆,1,0.000833463282705
1808,娱乐,21,0.0175027289368
1809,娱乐圈,3,0.00250038984811
1810,娶妻,1,0.000833463282705
1811,婚姻,1,0.000833463282705
1812,婚庆,1,0.000833463282705
1813,婚礼,8,0.00666770626164
1814,婚纱,1,0.000833463282705
1815,婚纱照,1,0.000833463282705
1816,媒体,2,0.00166692656541
1817,嫁给,2,0.00166692656541
1818,嫂子,1,0.000833463282705
1819,嫉妒,2,0.00166692656541
1820,嫌弃,2,0.00166692656541
1821,子女,1,0.000833463282705
1822,子音,1,0.000833463282705
1823,字幕,1,0.000833463282705
1824,字幕组,1,0.000833463282705
1825,存在,5,0.00416731641352
1826,孙燕姿,5,0.00416731641352
1827,孝顺,1,0.000833463282705
1828,孝顺父母,1,0.000833463282705
1829,季军,1,0.000833463282705
1830,季后赛,1,0.000833463282705
1831,季节,1,0.000833463282705
1832,孤独,1,0.000833463282705
1833,学习,1,0.000833463282705
1834,学会,1,0.000833463282705
1835,学历,1,0.000833463282705
1836,学友,1,0.000833463282705
1837,学坏,1,0.000833463282705
1838,学姐,1,0.000833463282705
1839,学成,1,0.000833463282705
1840,学时,3,0.00250038984811
1841,学校,1,0.000833463282705
1842,学法,1,0.000833463282705
1843,学生,3,0.00250038984811
1844,学者,1,0.000833463282705
1845,学长,1,0.000833463282705
1846,学院,6,0.00500077969623
1847,孩子,6,0.00500077969623
1848,宁德,1,0.000833463282705
1849,宁波,1,0.000833463282705
1850,它们,2,0.00166692656541
1851,宇宙,3,0.00250038984811
1852,安于,1,0.000833463282705
1853,安于现状,1,0.000833463282705
1854,安保,1,0.000833463282705
1855,安全,1,0.000833463282705
1856,安全感,1,0.000833463282705
1857,安安,1,0.000833463282705
1858,安安心,1,0.000833463282705
1859,安安心心,1,0.000833463282705
1860,安定,1,0.000833463282705
1861,安平,1,0.000833463282705
1862,安心,1,0.000833463282705
1863,安打,1,0.000833463282705
1864,安排,2,0.00166692656541
1865,安静,8,0.00666770626164
1866,宋诗,2,0.00166692656541
1867,完全,2,0.00166692656541
1868,完善,4,0.00333385313082
1869,完小,1,0.000833463282705
1870,完毕,1,0.000833463282705
1871,完美,1,0.000833463282705
1872,官方,19,0.0158358023714
1873,定下,3,0.00250038984811
1874,定会,1,0.000833463282705
1875,定期,1,0.000833463282705
1876,定要,9,0.00750116954434
1877,定非,1,0.000833463282705
1878,宜家,1,0.000833463282705
1879,宝剑,1,0.000833463282705
1880,宝宝,1,0.000833463282705
1881,宝座,1,0.000833463282705
1882,宝贝,2,0.00166692656541
1883,实习,1,0.000833463282705
1884,实力,3,0.00250038984811
1885,实在,3,0.00250038984811
1886,实景,1,0.000833463282705
1887,实现,2,0.00166692656541
1888,实践,2,0.00166692656541
1889,实际,1,0.000833463282705
1890,宠爱,1,0.000833463282705
1891,客户,2,0.00166692656541
1892,客户端,2,0.00166692656541
1893,宣传,3,0.00250038984811
1894,宣布,2,0.00166692656541
1895,害怕,1,0.000833463282705
1896,害羞,2,0.00166692656541
1897,家人,1,0.000833463282705
1898,家具,1,0.000833463282705
1899,家居,1,0.000833463282705
1900,家庭,1,0.000833463282705
1901,家族,3,0.00250038984811
1902,家用,1,0.000833463282705
1903,家私,1,0.000833463282705
1904,容易,6,0.00500077969623
1905,宽体,1,0.000833463282705
1906,宿舍,1,0.000833463282705
1907,密切,1,0.000833463282705
1908,密码,1,0.000833463282705
1909,对于,1,0.000833463282705
1910,对外,1,0.000833463282705
1911,对比,1,0.000833463282705
1912,对着,2,0.00166692656541
1913,对象,1,0.000833463282705
1914,寻找,2,0.00166692656541
1915,导师,14,0.0116684859579
1916,导演,7,0.00583424297893
1917,导致,2,0.00166692656541
1918,封面,3,0.00250038984811
1919,将军,1,0.000833463282705
1920,将军令,1,0.000833463282705
1921,将近,1,0.000833463282705
1922,小伙,16,0.0133354125233
1923,小伙伴,13,0.0108350226752
1924,小伙子,1,0.000833463282705
1925,小刀,1,0.000833463282705
1926,小升初,1,0.000833463282705
1927,小号,1,0.000833463282705
1928,小吃,2,0.00166692656541
1929,小吃店,1,0.000833463282705
1930,小周,4,0.00333385313082
1931,小哥,1,0.000833463282705
1932,小妞,1,0.000833463282705
1933,小姐,8,0.00666770626164
1934,小姐姐,8,0.00666770626164
1935,小学,3,0.00250038984811
1936,小孩,2,0.00166692656541
1937,小孩子,2,0.00166692656541
1938,小宝,1,0.000833463282705
1939,小宝贝,1,0.000833463282705
1940,小小,2,0.00166692656541
1941,小帅哥,2,0.00166692656541
1942,小心,1,0.000833463282705
1943,小摊,1,0.000833463282705
1944,小时,3,0.00250038984811
1945,小时候,1,0.000833463282705
1946,小朋友,1,0.000833463282705
1947,小猪,2,0.00166692656541
1948,小男孩,1,0.000833463282705
1949,小看,1,0.000833463282705
1950,小眼,1,0.000833463282705
1951,小组,1,0.000833463282705
1952,小节,1,0.000833463282705
1953,小节目,1,0.000833463282705
1954,小西,1,0.000833463282705
1955,小调,4,0.00333385313082
1956,小贝,1,0.000833463282705
1957,小雨,3,0.00250038984811
1958,小鬼,1,0.000833463282705
1959,小鸡,2,0.00166692656541
1960,小鸭,1,0.000833463282705
1961,小龙,1,0.000833463282705
1962,小龙女,1,0.000833463282705
1963,少分,1,0.000833463282705
1964,少女,8,0.00666770626164
1965,少年,8,0.00666770626164
1966,少惹,1,0.000833463282705
1967,少时,1,0.000833463282705
1968,少点,1,0.000833463282705
1969,少记,1,0.000833463282705
1970,尝尝,1,0.000833463282705
1971,尝尝鲜,1,0.000833463282705
1972,尝试,1,0.000833463282705
1973,尝鲜,1,0.000833463282705
1974,尤其,1,0.000833463282705
1975,就是,36,0.0300046781774
1976,就要,2,0.00166692656541
1977,就餐,5,0.00416731641352
1978,尼诺夫,2,0.00166692656541
1979,尽心,5,0.00416731641352
1980,尽快,1,0.000833463282705
1981,尽收,1,0.000833463282705
1982,局势,1,0.000833463282705
1983,屁屁,1,0.000833463282705
1984,居然,5,0.00416731641352
1985,屈指,1,0.000833463282705
1986,屈指可数,1,0.000833463282705
1987,屋檐,1,0.000833463282705
1988,屏幕,1,0.000833463282705
1989,展开,85,0.0708443790299
1990,展现,3,0.00250038984811
1991,展示,1,0.000833463282705
1992,展翅,1,0.000833463282705
1993,属于,4,0.00333385313082
1994,屡见,1,0.000833463282705
1995,屡见不鲜,1,0.000833463282705
1996,山田,1,0.000833463282705
1997,山顶,1,0.000833463282705
1998,岁月,3,0.00250038984811
1999,岔气,1,0.000833463282705
2000,岳父,1,0.000833463282705
2001,崩溃,2,0.00166692656541
2002,崩盘,1,0.000833463282705
2003,巅峰,7,0.00583424297893
2004,巅峰期,1,0.000833463282705
2005,巡回,18,0.0150023390887
2006,巡回演唱,18,0.0150023390887
2007,巡演,2,0.00166692656541
2008,工业,1,0.000833463282705
2009,工人,1,0.000833463282705
2010,工作,7,0.00583424297893
2011,工作室,2,0.00166692656541
2012,工大,4,0.00333385313082
2013,巨作,1,0.000833463282705
2014,巨星,4,0.00333385313082
2015,巨蛋,1,0.000833463282705
2016,已售,1,0.000833463282705
2017,已是,5,0.00416731641352
2018,已经,10,0.00833463282705
2019,巴黎,1,0.000833463282705
2020,市场,4,0.00333385313082
2021,市场价,1,0.000833463282705
2022,布拉,1,0.000833463282705
2023,布拉格,1,0.000833463282705
2024,布置,2,0.00166692656541
2025,布鲁姆,1,0.000833463282705
2026,帅哥,2,0.00166692656541
2027,帅气,1,0.000833463282705
2028,师傅,2,0.00166692656541
2029,师大,2,0.00166692656541
2030,师妹,1,0.000833463282705
2031,师范,1,0.000833463282705
2032,师范大学,1,0.000833463282705
2033,希望,12,0.0100015593925
2034,带上,2,0.00166692656541
2035,带来,10,0.00833463282705
2036,帮帮,1,0.000833463282705
2037,帮帮忙,1,0.000833463282705
2038,帮忙,2,0.00166692656541
2039,常回家,1,0.000833463282705
2040,常州,24,0.0200031187849
2041,常德,1,0.000833463282705
2042,常见,1,0.000833463282705
2043,帽子,9,0.00750116954434
2044,帽檐,1,0.000833463282705
2045,幕前,1,0.000833463282705
2046,干净,2,0.00166692656541
2047,平凡,4,0.00333385313082
2048,平原,1,0.000833463282705
2049,平台,1,0.000833463282705
2050,平复,1,0.000833463282705
2051,平时,2,0.00166692656541
2052,年代,4,0.00333385313082
2053,年前,3,0.00250038984811
2054,年后,1,0.000833463282705
2055,年少,4,0.00333385313082
2056,年少时,1,0.000833463282705
2057,年度,5,0.00416731641352
2058,年来,3,0.00250038984811
2059,年纪,1,0.000833463282705
2060,年轻,4,0.00333385313082
2061,年轻人,1,0.000833463282705
2062,年龄,2,0.00166692656541
2063,并且,1,0.000833463282705
2064,并力,1,0.000833463282705
2065,并肩,1,0.000833463282705
2066,幸好,1,0.000833463282705
2067,幸福,20,0.0166692656541
2068,幸运,2,0.00166692656541
2069,幻想,1,0.000833463282705
2070,幽默,20,0.0166692656541
2071,幽默滑稽,1,0.000833463282705
2072,广东,3,0.00250038984811
2073,广东话,3,0.00250038984811
2074,广告,11,0.00916809610975
2075,广告牌,1,0.000833463282705
2076,广场,1,0.000833463282705
2077,广州,5,0.00416731641352
2078,广播,1,0.000833463282705
2079,广汉,1,0.000833463282705
2080,广电,1,0.000833463282705
2081,应该,7,0.00583424297893
2082,底下,1,0.000833463282705
2083,底格里斯,1,0.000833463282705
2084,底格里斯河,1,0.000833463282705
2085,店老板,1,0.000833463282705
2086,店长,1,0.000833463282705
2087,度假,3,0.00250038984811
2088,度过,4,0.00333385313082
2089,座位,3,0.00250038984811
2090,座椅,1,0.000833463282705
2091,座票,1,0.000833463282705
2092,康师傅,2,0.00166692656541
2093,庾澄庆,3,0.00250038984811
2094,建中,2,0.00166692656541
2095,建议,2,0.00166692656541
2096,建阳,1,0.000833463282705
2097,建阳市,1,0.000833463282705
2098,开到,1,0.000833463282705
2099,开去,2,0.00166692656541
2100,开口,4,0.00333385313082
2101,开唱,3,0.00250038984811
2102,开场,12,0.0100015593925
2103,开头,1,0.000833463282705
2104,开始,9,0.00750116954434
2105,开工,1,0.000833463282705
2106,开心,8,0.00666770626164
2107,开成,1,0.000833463282705
2108,开朗,1,0.000833463282705
2109,开演,2,0.00166692656541
2110,开眼,2,0.00166692656541
2111,开票,2,0.00166692656541
2112,开衩,1,0.000833463282705
2113,开车,2,0.00166692656541
2114,开通,3,0.00250038984811
2115,异类,1,0.000833463282705
2116,弄虚作假,1,0.000833463282705
2117,引入,2,0.00166692656541
2118,引起,1,0.000833463282705
2119,弟弟,2,0.00166692656541
2120,张国荣,1,0.000833463282705
2121,张学友,1,0.000833463282705
2122,张家,6,0.00500077969623
2123,张家港,1,0.000833463282705
2124,张家辉,5,0.00416731641352
2125,张敬轩,1,0.000833463282705
2126,张柏芝,2,0.00166692656541
2127,张韶涵,5,0.00416731641352
2128,弯弯,1,0.000833463282705
2129,弯弯的,1,0.000833463282705
2130,弹奏,5,0.00416731641352
2131,弹琴,4,0.00333385313082
2132,弹跳,11,0.00916809610975
2133,弹钢琴,1,0.000833463282705
2134,强势,1,0.000833463282705
2135,强大,1,0.000833463282705
2136,强度,1,0.000833463282705
2137,归来,1,0.000833463282705
2138,当个,1,0.000833463282705
2139,当中,1,0.000833463282705
2140,当今,1,0.000833463282705
2141,当代,1,0.000833463282705
2142,当初,5,0.00416731641352
2143,当周,2,0.00166692656541
2144,当天,1,0.000833463282705
2145,当年,7,0.00583424297893
2146,当日,3,0.00250038984811
2147,当时,10,0.00833463282705
2148,当晚,2,0.00166692656541
2149,当然,1,0.000833463282705
2150,当真,1,0.000833463282705
2151,当着,1,0.000833463282705
2152,当红,1,0.000833463282705
2153,当街,1,0.000833463282705
2154,当面,1,0.000833463282705
2155,当面交易,1,0.000833463282705
2156,录制,2,0.00166692656541
